Köteg,Köteg neve,Függőség,Deliverable ID,Asset ID,Szerep,Modul,Egység,Típus,Altípus,Produkciós mód,Státusz,Kapuk,Szín-függés,Pilot,Cím,Forrásfájl
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-EGY-01::PRINTPDF,M7.B-EGY-01,nyomtatható PDF,M7,M7.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,A/B sarok-kvíz 5 állítása (felolvasandó kártyaszett / képzői segédlap) — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-01,M7.B-MUNK-01,elsődleges,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Zmán Kvucá-mini-checklist (kiscsoportos munkalap),02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-01::PRINTPDF,M7.B-MUNK-01,nyomtatható PDF,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Zmán Kvucá-mini-checklist (kiscsoportos munkalap) — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-02,M7.B-MUNK-02,elsődleges,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"""Előtte–utána""-lap (gallery walk artefaktum-sablon)",02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-02::PRINTPDF,M7.B-MUNK-02,nyomtatható PDF,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"""Előtte–utána""-lap (gallery walk artefaktum-sablon) — nyomtatható PDF",02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-03,M7.B-MUNK-03,elsődleges,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Minta-Peula v1 (B-terv tartalék vázlat),02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-03::PRINTPDF,M7.B-MUNK-03,nyomtatható PDF,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Minta-Peula v1 (B-terv tartalék vázlat) — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-04,M7.B-MUNK-04,elsődleges,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Exit ticket – mini visszajelző cetli,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-04::PRINTPDF,M7.B-MUNK-04,nyomtatható PDF,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Exit ticket – mini visszajelző cetli — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-05,M7.B-MUNK-05,elsődleges,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Kipróbálási kötelezettségvállalás – if–then mini sablon (3 sor),02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-05::PRINTPDF,M7.B-MUNK-05,nyomtatható PDF,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Kipróbálási kötelezettségvállalás – if–then mini sablon (3 sor) — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-06,M7.B-MUNK-06,elsődleges,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői checklist (1 A4 – gyors átfutásra),02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-MUNK-06::PRINTPDF,M7.B-MUNK-06,nyomtatható PDF,M7,M7.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői checklist (1 A4 – gyors átfutásra) — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-POSZ-01,M7.B-POSZ-01,elsődleges,M7,M7.B,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,poszter,"Flipchart-poszter: ""Zmán Kvucá = …"" definíció + ""AI-határok""",02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-POSZ-01::PRINTPDF,M7.B-POSZ-01,nyomtatható PDF,M7,M7.B,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,poszter,"Flipchart-poszter: ""Zmán Kvucá = …"" definíció + ""AI-határok"" — nyomtatható PDF",02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-POSZ-02,M7.B-POSZ-02,elsődleges,M7,M7.B,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Falra kifüggesztett poszter: a Zmán Kvucá-checklist 5 területe nagyban,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.B-POSZ-02::PRINTPDF,M7.B-POSZ-02,nyomtatható PDF,M7,M7.B,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Falra kifüggesztett poszter: a Zmán Kvucá-checklist 5 területe nagyban — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-MUNK-01,M7.F-MUNK-01,elsődleges,M7,M7.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Jegyzetlap – '1 gondolat / 1 kérdés leckénként' (L1–L4) + opcionális pótlási terv,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-MUNK-01::PRINTPDF,M7.F-MUNK-01,nyomtatható PDF,M7,M7.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Jegyzetlap – '1 gondolat / 1 kérdés leckénként' (L1–L4) + opcionális pótlási terv — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-MUNK-01::EDITABLE,M7.F-MUNK-01,"szerkeszthető, kitölthető változat",M7,M7.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Jegyzetlap – '1 gondolat / 1 kérdés leckénként' (L1–L4) + opcionális pótlási terv — szerkeszthető, kitölthető változat",02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-MUNK-02,M7.F-MUNK-02,elsődleges,M7,M7.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői checklist (1 A4) – peula előtt/közben/után,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-MUNK-02::PRINTPDF,M7.F-MUNK-02,nyomtatható PDF,M7,M7.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői checklist (1 A4) – peula előtt/közben/után — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-POSZ-01,M7.F-POSZ-01,elsődleges,M7,M7.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Állapotfelmérő tábla – M7 leckesorok + 'Kész' sor,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-POSZ-01::PRINTPDF,M7.F-POSZ-01,nyomtatható PDF,M7,M7.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Állapotfelmérő tábla – M7 leckesorok + 'Kész' sor — nyomtatható PDF,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-POSZ-02,M7.F-POSZ-02,elsődleges,M7,M7.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Fogalom-térkép sablon – 4 buborék (SMART, 11 pont, Zmán Kvucá, Peula v2 & AI)",02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M7.F-POSZ-02::PRINTPDF,M7.F-POSZ-02,nyomtatható PDF,M7,M7.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Fogalom-térkép sablon – 4 buborék (SMART, 11 pont, Zmán Kvucá, Peula v2 & AI) — nyomtatható PDF",02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.1-DIA-01,Z.1-DIA-01,elsődleges,Z,Z.1,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Vízszintes féléves idővonal M0→M7,02 Tervezet/Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.1-DIA-01::ALTTEXT,Z.1-DIA-01,alt-szöveg,Z,Z.1,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Vízszintes féléves idővonal M0→M7 — alt-szöveg,02 Tervezet/Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.1-IKO-01,Z.1-IKO-01,elsődleges,Z,Z.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Napló-ikon a highlight-esszéhez,02 Tervezet/Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.1-IKO-01::ALTTEXT,Z.1-IKO-01,alt-szöveg,Z,Z.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Napló-ikon a highlight-esszéhez — alt-szöveg,02 Tervezet/Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.1-ILL-01,Z.1-ILL-01,elsődleges,Z,Z.1,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Sorozat-plakát ikon M0–M7 epizódokkal,02 Tervezet/Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.1-ILL-01::ALTTEXT,Z.1-ILL-01,alt-szöveg,Z,Z.1,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Sorozat-plakát ikon M0–M7 epizódokkal — alt-szöveg,02 Tervezet/Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.2-ILL-01,Z.2-ILL-01,elsődleges,Z,Z.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Hook-illusztráció: gondolkodó figura villanykörtével,02 Tervezet/Modulok/Z/Online leckék/Z.2 – Tanultam valamit! – saját tanulási pillanataim.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.2-ILL-01::ALTTEXT,Z.2-ILL-01,alt-szöveg,Z,Z.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Hook-illusztráció: gondolkodó figura villanykörtével — alt-szöveg,02 Tervezet/Modulok/Z/Online leckék/Z.2 – Tanultam valamit! – saját tanulási pillanataim.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.3-IKO-01,Z.3-IKO-01,elsődleges,Z,Z.3,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Óriáslépés vs. apró lépések ikonpár,02 Tervezet/Modulok/Z/Online leckék/Z.3 – Híd a terepre – következő lépések.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.3-IKO-01::ALTTEXT,Z.3-IKO-01,alt-szöveg,Z,Z.3,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Óriáslépés vs. apró lépések ikonpár — alt-szöveg,02 Tervezet/Modulok/Z/Online leckék/Z.3 – Híd a terepre – következő lépések.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-01,Z.A-KART-01,elsődleges,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Előhívó kérdések kártya – „üres kézzel” érkezőknek,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-01::PRINTPDF,Z.A-KART-01,nyomtatható PDF,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Előhívó kérdések kártya – „üres kézzel” érkezőknek — nyomtatható PDF,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-02,Z.A-KART-02,elsődleges,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Poszter seed-példák kártya – ha egy csoport megakad,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-02::PRINTPDF,Z.A-KART-02,nyomtatható PDF,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Poszter seed-példák kártya – ha egy csoport megakad — nyomtatható PDF,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-03,Z.A-KART-03,elsődleges,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,SBI-elismerés mintamondat kártya – párcseréhez,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-03::PRINTPDF,Z.A-KART-03,nyomtatható PDF,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,SBI-elismerés mintamondat kártya – párcseréhez — nyomtatható PDF,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-04,Z.A-KART-04,elsődleges,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,M0-tükör anonim idézet-kártyák (M0.A kickoff visszakötés),02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-KART-04::PRINTPDF,Z.A-KART-04,nyomtatható PDF,Z,Z.A,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,M0-tükör anonim idézet-kártyák (M0.A kickoff visszakötés) — nyomtatható PDF,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-MUNK-01,Z.A-MUNK-01,elsődleges,Z,Z.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Híd a terepre – kétoszlopos poszter-sablon,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-MUNK-01::PRINTPDF,Z.A-MUNK-01,nyomtatható PDF,Z,Z.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Híd a terepre – kétoszlopos poszter-sablon — nyomtatható PDF,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-MUNK-02,Z.A-MUNK-02,elsődleges,Z,Z.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Képzői checklist – 1 oldalas előkészítő ellenőrzőlista,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-MUNK-02::PRINTPDF,Z.A-MUNK-02,nyomtatható PDF,Z,Z.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Képzői checklist – 1 oldalas előkészítő ellenőrzőlista — nyomtatható PDF,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-POSZ-01,Z.A-POSZ-01,elsődleges,Z,Z.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,„Mit viszek magammal?” – szó-felhő fejléc-poszter,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,Z.A-POSZ-01::PRINTPDF,Z.A-POSZ-01,nyomtatható PDF,Z,Z.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,„Mit viszek magammal?” – szó-felhő fejléc-poszter — nyomtatható PDF,02 Tervezet/Modulok/Z/Peulák/Z.A – Mit viszek magammal – Záró kvuca-peula.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-02,M1.1-NAR-02,elsődleges,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – Safety / érzelmi check-in,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-02::CAPTIONS,M1.1-NAR-02,felirat,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – Safety / érzelmi check-in — felirat,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-02::TRANSCRIPT,M1.1-NAR-02,leirat,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – Safety / érzelmi check-in — leirat,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-03,M1.1-NAR-03,elsődleges,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – „Mi az a Johari-ablak?” (4 mező),02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-03::CAPTIONS,M1.1-NAR-03,felirat,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – „Mi az a Johari-ablak?” (4 mező) — felirat,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-03::TRANSCRIPT,M1.1-NAR-03,leirat,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – „Mi az a Johari-ablak?” (4 mező) — leirat,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-04,M1.1-NAR-04,elsődleges,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – Példák a 4 mezőre,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-04::CAPTIONS,M1.1-NAR-04,felirat,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – Példák a 4 mezőre — felirat,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M1.1-NAR-04::TRANSCRIPT,M1.1-NAR-04,leirat,M1,M1.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – Példák a 4 mezőre — leirat,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
