Deliverable ID,Asset ID,Szerep,Modul,Egység,Forrásfájl,Típus,Altípus,Produkciós mód,Státusz,Készültségi akadály,Cím,Eredet,Forrásblokk,Szöveg (élő forrásból),Szöveg-hash,Blokkolók
M4.1-VID-01::VOICEOVER,M4.1-VID-01,felmondott hang,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,ai-talking-head,legyártandó,jogtisztázás alatt,,Hook beszélő-fej videó – „Mit gondolnak rólad az első 5 másodpercben?” — felmondott hang,AI-generált,M4.1-VID-01-VO,"„Képzeld el, hogy öt perc múlva kezdődik a peulád.
Belépsz a szobába, ott ül egy kvuca,
és hirtelen **minden szem rád néz**.

Még egy szót sem szóltál,
de már látják, hogyan állsz, hova nézel,
mennyire tűnsz jelenlévőnek vagy befeszültnek.

Ez a lecke arról szól,
hogy **mit üzen a tested** ezekben az első pillanatokban,
és mit tehetsz azért,
hogy a kvucád könnyebben tudjon **kapcsolódni hozzád**.

Nem az a cél, hogy színész legyél,
hanem hogy tudd, **mi látszik rajtad**,
és legyen 1–2 dolog, amire tudatosan figyelsz.”",b05b9278b21f46beaea4cead8620da9e0bb11d6aabe58408bd15d12560385024,"R2, R3"
M4.1-VID-01::CAPTIONS,M4.1-VID-01,felirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,ai-talking-head,legyártandó,jogtisztázás alatt,,Hook beszélő-fej videó – „Mit gondolnak rólad az első 5 másodpercben?” — felirat,AI-generált,M4.1-VID-01-VO,"„Képzeld el, hogy öt perc múlva kezdődik a peulád.
Belépsz a szobába, ott ül egy kvuca,
és hirtelen **minden szem rád néz**.

Még egy szót sem szóltál,
de már látják, hogyan állsz, hova nézel,
mennyire tűnsz jelenlévőnek vagy befeszültnek.

Ez a lecke arról szól,
hogy **mit üzen a tested** ezekben az első pillanatokban,
és mit tehetsz azért,
hogy a kvucád könnyebben tudjon **kapcsolódni hozzád**.

Nem az a cél, hogy színész legyél,
hanem hogy tudd, **mi látszik rajtad**,
és legyen 1–2 dolog, amire tudatosan figyelsz.”",b05b9278b21f46beaea4cead8620da9e0bb11d6aabe58408bd15d12560385024,"R2, R3"
M4.1-VID-01::TRANSCRIPT,M4.1-VID-01,leirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,ai-talking-head,legyártandó,jogtisztázás alatt,,Hook beszélő-fej videó – „Mit gondolnak rólad az első 5 másodpercben?” — leirat,AI-generált,M4.1-VID-01-VO,"„Képzeld el, hogy öt perc múlva kezdődik a peulád.
Belépsz a szobába, ott ül egy kvuca,
és hirtelen **minden szem rád néz**.

Még egy szót sem szóltál,
de már látják, hogyan állsz, hova nézel,
mennyire tűnsz jelenlévőnek vagy befeszültnek.

Ez a lecke arról szól,
hogy **mit üzen a tested** ezekben az első pillanatokban,
és mit tehetsz azért,
hogy a kvucád könnyebben tudjon **kapcsolódni hozzád**.

Nem az a cél, hogy színész legyél,
hanem hogy tudd, **mi látszik rajtad**,
és legyen 1–2 dolog, amire tudatosan figyelsz.”",b05b9278b21f46beaea4cead8620da9e0bb11d6aabe58408bd15d12560385024,"R2, R3"
M4.1-VID-02,M4.1-VID-02,elsődleges,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,interactive,legyártandó,blokkolt,nincs felmondható forrásszöveg; nyitott emberi döntés,Interactive Video – 3 madrich-kiállás mini-jelenettel + beágyazott kérdések,AI-generált,,,,R3
M4.1-VID-02::CAPTIONS,M4.1-VID-02,felirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,interactive,legyártandó,blokkolt,nincs felmondható forrásszöveg; nyitott emberi döntés,Interactive Video – 3 madrich-kiállás mini-jelenettel + beágyazott kérdések — felirat,AI-generált,,,,R3
M4.1-VID-02::TRANSCRIPT,M4.1-VID-02,leirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,interactive,legyártandó,blokkolt,nincs felmondható forrásszöveg; nyitott emberi döntés,Interactive Video – 3 madrich-kiállás mini-jelenettel + beágyazott kérdések — leirat,AI-generált,,,,R3
M4.1-VID-03,M4.1-VID-03,elsődleges,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,Jelenet 1 karaktervideó – „Jegyzetbe bújó madrich”,AI-generált,M4.1-NAR-03-VO,"„Nézd meg ezt a madrichot.
A papírra koncentrál, a válla kicsit beesik,
a tekintete szinte végig lefelé van.

Ha chanich lennél,
mennyire éreznéd azt, hogy **neked beszél**,
és mennyire azt, hogy inkább a lapja mögé próbál bújni?”",238cf16a5267908340151ce359db0c67f3cc2e67b8ef8837919d390808992c45,R3
M4.1-VID-03::CAPTIONS,M4.1-VID-03,felirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,Jelenet 1 karaktervideó – „Jegyzetbe bújó madrich” — felirat,AI-generált,M4.1-NAR-03-VO,"„Nézd meg ezt a madrichot.
A papírra koncentrál, a válla kicsit beesik,
a tekintete szinte végig lefelé van.

Ha chanich lennél,
mennyire éreznéd azt, hogy **neked beszél**,
és mennyire azt, hogy inkább a lapja mögé próbál bújni?”",238cf16a5267908340151ce359db0c67f3cc2e67b8ef8837919d390808992c45,R3
M4.1-VID-03::TRANSCRIPT,M4.1-VID-03,leirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,Jelenet 1 karaktervideó – „Jegyzetbe bújó madrich” — leirat,AI-generált,M4.1-NAR-03-VO,"„Nézd meg ezt a madrichot.
A papírra koncentrál, a válla kicsit beesik,
a tekintete szinte végig lefelé van.

Ha chanich lennél,
mennyire éreznéd azt, hogy **neked beszél**,
és mennyire azt, hogy inkább a lapja mögé próbál bújni?”",238cf16a5267908340151ce359db0c67f3cc2e67b8ef8837919d390808992c45,R3
M4.1-VID-04,M4.1-VID-04,elsődleges,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,Jelenet 2 karaktervideó – „Ideges topogó madrich”,AI-generált,M4.1-NAR-04-VO,"„Most nézd meg ezt a helyzetet.
A madrich sokat mozog, topog, gyorsan beszél,
a kezei állandóan járnak.

Lehet, hogy nagyon lelkes,
de vajon a kvuca mit érez ebből?”",75b533175ae473acf7e5c06694f94e295ed6c5a4253ca974360a9f8dab2e239d,R3
M4.1-VID-04::CAPTIONS,M4.1-VID-04,felirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,Jelenet 2 karaktervideó – „Ideges topogó madrich” — felirat,AI-generált,M4.1-NAR-04-VO,"„Most nézd meg ezt a helyzetet.
A madrich sokat mozog, topog, gyorsan beszél,
a kezei állandóan járnak.

Lehet, hogy nagyon lelkes,
de vajon a kvuca mit érez ebből?”",75b533175ae473acf7e5c06694f94e295ed6c5a4253ca974360a9f8dab2e239d,R3
M4.1-VID-04::TRANSCRIPT,M4.1-VID-04,leirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,Jelenet 2 karaktervideó – „Ideges topogó madrich” — leirat,AI-generált,M4.1-NAR-04-VO,"„Most nézd meg ezt a helyzetet.
A madrich sokat mozog, topog, gyorsan beszél,
a kezei állandóan járnak.

Lehet, hogy nagyon lelkes,
de vajon a kvuca mit érez ebből?”",75b533175ae473acf7e5c06694f94e295ed6c5a4253ca974360a9f8dab2e239d,R3
M4.1-VID-05,M4.1-VID-05,elsődleges,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,"Jelenet 3 karaktervideó – „Nyitott, stabil madrich”",AI-generált,M4.1-NAR-05-VO,"„Most nézd meg a harmadik példát.
A madrich két lábon stabilan áll,
a vállai lazák,
és mielőtt beszél, **végignéz** a csoporton.

Aztán röviden, érthetően mondja:
‘Sziasztok, ma arról fogunk beszélni, hogy…’.”",c53816fbeea8d287ededc2a5edfc2cc2b63b2e595e52935c46c714f54444ce3e,R3
M4.1-VID-05::CAPTIONS,M4.1-VID-05,felirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,"Jelenet 3 karaktervideó – „Nyitott, stabil madrich” — felirat",AI-generált,M4.1-NAR-05-VO,"„Most nézd meg a harmadik példát.
A madrich két lábon stabilan áll,
a vállai lazák,
és mielőtt beszél, **végignéz** a csoporton.

Aztán röviden, érthetően mondja:
‘Sziasztok, ma arról fogunk beszélni, hogy…’.”",c53816fbeea8d287ededc2a5edfc2cc2b63b2e595e52935c46c714f54444ce3e,R3
M4.1-VID-05::TRANSCRIPT,M4.1-VID-05,leirat,M4,M4.1,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,video,explainer,legyártandó,produkciós szabályra vár,,"Jelenet 3 karaktervideó – „Nyitott, stabil madrich” — leirat",AI-generált,M4.1-NAR-05-VO,"„Most nézd meg a harmadik példát.
A madrich két lábon stabilan áll,
a vállai lazák,
és mielőtt beszél, **végignéz** a csoporton.

Aztán röviden, érthetően mondja:
‘Sziasztok, ma arról fogunk beszélni, hogy…’.”",c53816fbeea8d287ededc2a5edfc2cc2b63b2e595e52935c46c714f54444ce3e,R3
M4.2-EGY-01,M4.2-EGY-01,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,other,h5p-interaction,legyártandó,specifikáció kész,,H5P Single Choice – „Mi lenne az első reakciód?” (helyzetfelmérés),vegyes,,,,
M4.2-EGY-02,M4.2-EGY-02,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,other,h5p-interaction,legyártandó,specifikáció kész,,H5P Dialog Cards készlet – „Melyik segít jobban?”,vegyes,,,,
M4.2-EGY-03,M4.2-EGY-03,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,other,h5p-interaction,legyártandó,specifikáció kész,,H5P Drag&Drop / Sorting – „Lezáró vagy támogató?”,vegyes,,,,
M4.2-EGY-04,M4.2-EGY-04,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,other,h5p-interaction,legyártandó,specifikáció kész,,H5P mini-quiz – 2 Single Choice kérdés (Check),vegyes,,,,
M4.2-EGY-05,M4.2-EGY-05,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,other,h5p-interaction,legyártandó,specifikáció kész,,2× szabad szöveges mező – reflektív kérdések (visszatükröző mondat + elhagyandó mondat),vegyes,,,,
M4.2-IKO-01,M4.2-IKO-01,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,icon-set,,legyártandó,produkciós szabályra vár,,Fogalom-ikonok: fejhallgató (aktív hallgatás) & körkörös nyíl (visszatükrözés),AI-generált,,,,R5
M4.2-ILL-01,M4.2-ILL-01,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,illustration,,legyártandó,emberi döntésre vár,nyitott emberi döntés,Hook chat-buborék: ideges peula-mondat,AI-generált,,,,R5
M4.2-ILL-01::ALTTEXT,M4.2-ILL-01,alt-szöveg,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,illustration,,legyártandó,emberi döntésre vár,nyitott emberi döntés,Hook chat-buborék: ideges peula-mondat — alt-szöveg,AI-generált,,,,R5
M4.2-ILL-02,M4.2-ILL-02,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,illustration,,legyártandó,produkciós szabályra vár,,Két fogalom-doboz: Aktív hallgatás & Visszatükrözés,AI-generált,,,,R5
M4.2-ILL-02::ALTTEXT,M4.2-ILL-02,alt-szöveg,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,illustration,,legyártandó,produkciós szabályra vár,,Két fogalom-doboz: Aktív hallgatás & Visszatükrözés — alt-szöveg,AI-generált,,,,R5
M4.2-ILL-03,M4.2-ILL-03,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,illustration,,legyártandó,produkciós szabályra vár,,Outro összegző checklist vizuál,AI-generált,,,,R5
M4.2-ILL-03::ALTTEXT,M4.2-ILL-03,alt-szöveg,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,illustration,,legyártandó,produkciós szabályra vár,,Outro összegző checklist vizuál — alt-szöveg,AI-generált,,,,R5
M4.2-NAR-01,M4.2-NAR-01,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 1 narráció – „Mit mondanál elsőre?”,AI-generált,M4.2-NAR-01-VO,"„Képzeld el, hogy egy képzős társad azt írja vagy mondja neked:
*‘Nagyon ideges vagyok, hogy holnap peulát kell tartanom…’*

Nincs sok időd, rögtön válaszolsz valamit.

Az első reakciód nagyon sokat számít abban,
hogy ő mit érez:
**tényleg rá figyelsz**,
vagy inkább gyorsan el akarod ütni a feszültségét.

Nézzük meg, mi lenne a legelső mondat,
ami eszedbe jutna.”",bd1f419e01f32f1b60d9dd443b2e5ce4f575003abba9354ce46fe0bf559881cd,R3
M4.2-NAR-01::CAPTIONS,M4.2-NAR-01,felirat,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 1 narráció – „Mit mondanál elsőre?” — felirat,AI-generált,M4.2-NAR-01-VO,"„Képzeld el, hogy egy képzős társad azt írja vagy mondja neked:
*‘Nagyon ideges vagyok, hogy holnap peulát kell tartanom…’*

Nincs sok időd, rögtön válaszolsz valamit.

Az első reakciód nagyon sokat számít abban,
hogy ő mit érez:
**tényleg rá figyelsz**,
vagy inkább gyorsan el akarod ütni a feszültségét.

Nézzük meg, mi lenne a legelső mondat,
ami eszedbe jutna.”",bd1f419e01f32f1b60d9dd443b2e5ce4f575003abba9354ce46fe0bf559881cd,R3
M4.2-NAR-01::TRANSCRIPT,M4.2-NAR-01,leirat,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 1 narráció – „Mit mondanál elsőre?” — leirat,AI-generált,M4.2-NAR-01-VO,"„Képzeld el, hogy egy képzős társad azt írja vagy mondja neked:
*‘Nagyon ideges vagyok, hogy holnap peulát kell tartanom…’*

Nincs sok időd, rögtön válaszolsz valamit.

Az első reakciód nagyon sokat számít abban,
hogy ő mit érez:
**tényleg rá figyelsz**,
vagy inkább gyorsan el akarod ütni a feszültségét.

Nézzük meg, mi lenne a legelső mondat,
ami eszedbe jutna.”",bd1f419e01f32f1b60d9dd443b2e5ce4f575003abba9354ce46fe0bf559881cd,R3
M4.2-NAR-02,M4.2-NAR-02,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 2 narráció – aktív hallgatás és visszatükrözés definíciója,AI-generált,M4.2-NAR-02-VO,"„Az aktív hallgatás azt jelenti,
hogy tényleg a másikra figyelsz –
nem arra, hogy te mit fogsz mondani utána,
és nem csak egy kész tanácsot akarsz bedobni.

A visszatükrözés pedig az,
hogy a saját szavaiddal elmondod neki,
mit értettél abból, amit mondott vagy mutatott.

Például: *‘Azt hallom, hogy nagyon félsz attól,
hogy ciki lesz a peulád.’*

Nem kell megoldanod az életét,
és nem vagy terapeuta.

De azzal nagyon sokat tudsz adni,
ha azt érzi: **jelen vagy, figyelsz, érted**.”",b1c0b0237e3e64fcc036484eac8db99654889473796c9a5d444cc96235dceae0,R3
M4.2-NAR-02::CAPTIONS,M4.2-NAR-02,felirat,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 2 narráció – aktív hallgatás és visszatükrözés definíciója — felirat,AI-generált,M4.2-NAR-02-VO,"„Az aktív hallgatás azt jelenti,
hogy tényleg a másikra figyelsz –
nem arra, hogy te mit fogsz mondani utána,
és nem csak egy kész tanácsot akarsz bedobni.

A visszatükrözés pedig az,
hogy a saját szavaiddal elmondod neki,
mit értettél abból, amit mondott vagy mutatott.

Például: *‘Azt hallom, hogy nagyon félsz attól,
hogy ciki lesz a peulád.’*

Nem kell megoldanod az életét,
és nem vagy terapeuta.

De azzal nagyon sokat tudsz adni,
ha azt érzi: **jelen vagy, figyelsz, érted**.”",b1c0b0237e3e64fcc036484eac8db99654889473796c9a5d444cc96235dceae0,R3
M4.2-NAR-02::TRANSCRIPT,M4.2-NAR-02,leirat,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 2 narráció – aktív hallgatás és visszatükrözés definíciója — leirat,AI-generált,M4.2-NAR-02-VO,"„Az aktív hallgatás azt jelenti,
hogy tényleg a másikra figyelsz –
nem arra, hogy te mit fogsz mondani utána,
és nem csak egy kész tanácsot akarsz bedobni.

A visszatükrözés pedig az,
hogy a saját szavaiddal elmondod neki,
mit értettél abból, amit mondott vagy mutatott.

Például: *‘Azt hallom, hogy nagyon félsz attól,
hogy ciki lesz a peulád.’*

Nem kell megoldanod az életét,
és nem vagy terapeuta.

De azzal nagyon sokat tudsz adni,
ha azt érzi: **jelen vagy, figyelsz, érted**.”",b1c0b0237e3e64fcc036484eac8db99654889473796c9a5d444cc96235dceae0,R3
M4.2-NAR-03,M4.2-NAR-03,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 3 narráció – Dialog Cards felvezetés,AI-generált,M4.2-NAR-03-VO,"„Most néhány tipikus mondatot nézünk meg,
amit egy képzős társad vagy később egy chanich mondhat neked.

A kártyák hátoldalán kétféle válasz lesz.

Gondold végig:
**melyik az, ami inkább lezár**,
és melyik az, ami segít abban,
hogy a másik érezze: figyelsz rá és érted.”",cc5e9efdc46c9251fdfa46220e7a705445b46ec79b08f5379442ee79728a3463,R3
M4.2-NAR-03::CAPTIONS,M4.2-NAR-03,felirat,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 3 narráció – Dialog Cards felvezetés — felirat,AI-generált,M4.2-NAR-03-VO,"„Most néhány tipikus mondatot nézünk meg,
amit egy képzős társad vagy később egy chanich mondhat neked.

A kártyák hátoldalán kétféle válasz lesz.

Gondold végig:
**melyik az, ami inkább lezár**,
és melyik az, ami segít abban,
hogy a másik érezze: figyelsz rá és érted.”",cc5e9efdc46c9251fdfa46220e7a705445b46ec79b08f5379442ee79728a3463,R3
M4.2-NAR-03::TRANSCRIPT,M4.2-NAR-03,leirat,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 3 narráció – Dialog Cards felvezetés — leirat,AI-generált,M4.2-NAR-03-VO,"„Most néhány tipikus mondatot nézünk meg,
amit egy képzős társad vagy később egy chanich mondhat neked.

A kártyák hátoldalán kétféle válasz lesz.

Gondold végig:
**melyik az, ami inkább lezár**,
és melyik az, ami segít abban,
hogy a másik érezze: figyelsz rá és érted.”",cc5e9efdc46c9251fdfa46220e7a705445b46ec79b08f5379442ee79728a3463,R3
M4.2-NAR-04,M4.2-NAR-04,elsődleges,M4,M4.2,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 6 narráció – Outro „Mit mondok legközelebb?”,AI-generált,M4.2-NAR-04-VO,"„Köszi, hogy végigmentél ezen a leckén.

Nem az a cél, hogy soha többé ne mondj ügyetlen mondatokat –
ilyen mindenkivel előfordul.

A cél az, hogy legyen **legalább egy mondatod**,
amivel legközelebb nem tanácsot adsz,
hanem **visszatükrözöd**, amit a másik mond.

És legyen egy mondat,
amit tudatosan elengedsz,
mert inkább lezár, mint segít.”

🔒 **Biztonságos megosztás:** ezt a két mondatot **magadnak írod** – a saját reagálási szokásaidról szól. Nem kell konkrét nevet vagy sztorit írnod; elég magát a mondatot megfogalmazni. A mentorod a completion miatt láthatja, hogy kitöltötted; **mással nem osztjuk meg**.",29556d05d6328022649dd382feb28f2307f5fc7b588e9854d35241c739d6644a,R3
