old_id,old_type,old_file,old_category,old_generate_state,v2_asset_id,v2_deliverable_id,status,reason
M5.1-IKO-01,ikon-készlet,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",digitális-generálandó,produce,M5.1-IKO-01,M5.1-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.1-LEI-01,leirat-transzkript,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",szöveges-ekvivalens,produce,M5.1-VID-01,M5.1-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M5.1-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M5.1-LEI-02,leirat-transzkript,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",szöveges-ekvivalens,produce,M5.1-NAR-02,M5.1-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M5.1-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M5.1-LEI-03,leirat-transzkript,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",szöveges-ekvivalens,produce,M5.1-VID-02,M5.1-VID-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M5.1-VID-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M5.1-NAR-01,narráció,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",digitális-generálandó,produce,M5.1-VID-01,M5.1-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M5.1-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M5.1-NAR-02,narráció,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",digitális-generálandó,produce,M5.1-NAR-02,M5.1-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.1-NAR-03,narráció,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",digitális-generálandó,produce,M5.1-VID-02,M5.1-VID-02::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M5.1-VID-02 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M5.1-VID-01,beszélőfej-videó,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",digitális-generálandó,produce,M5.1-VID-01,M5.1-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.1-VID-02,beszélőfej-videó,"Modulok/M5/Online leckék/M5.1 – Mi a nonformális nevelés – Suli, Somer, random.md",digitális-generálandó,produce,M5.1-VID-02,M5.1-VID-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.2-ALT-01,alt-szöveg,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,szöveges-ekvivalens,produce,M5.2-DIA-01,M5.2-DIA-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M5.2-DIA-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M5.2-ALT-02,alt-szöveg,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,szöveges-ekvivalens,produce,M5.2-DIA-02,M5.2-DIA-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M5.2-DIA-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M5.2-ALT-03,alt-szöveg,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,szöveges-ekvivalens,produce,M5.2-ILL-01,M5.2-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M5.2-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M5.2-DIA-01,animált-diagram,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,digitális-generálandó,produce,M5.2-DIA-01,M5.2-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.2-DIA-02,animált-diagram,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,digitális-generálandó,produce,M5.2-DIA-02,M5.2-DIA-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.2-IKO-01,ikon-készlet,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,digitális-generálandó,produce,M5.2-IKO-01,M5.2-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.2-ILL-01,illusztráció,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,digitális-generálandó,produce,M5.2-ILL-01,M5.2-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.2-MUNK-01,print-munkalap,Modulok/M5/Online leckék/M5.2 – Feladat → módszer döntési fa – Mit választok először.md,print-fizikai,produce,M5.2-MUNK-01,M5.2-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.3-ALT-01,alt-szöveg,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",szöveges-ekvivalens,produce,M5.3-ILL-01,M5.3-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M5.3-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M5.3-ALT-02,alt-szöveg,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",szöveges-ekvivalens,produce,M5.3-IKO-01,M5.3-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M5.3-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M5.3-ALT-03,alt-szöveg,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",szöveges-ekvivalens,produce,M5.3-ILL-02,M5.3-ILL-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M5.3-ILL-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M5.3-EGY-01,egyéb,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",digitális-generálandó,produce,M5.3-EGY-01,M5.3-EGY-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.3-FEL-01,felirat,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",szöveges-ekvivalens,produce,M5.3-NAR-01,M5.3-NAR-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M5.3-NAR-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M5.3-IKO-01,ikon-készlet,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",digitális-generálandó,produce,M5.3-IKO-01,M5.3-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.3-ILL-01,illusztráció,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",digitális-generálandó,produce,M5.3-ILL-01,M5.3-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.3-ILL-02,illusztráció,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",digitális-generálandó,produce,M5.3-ILL-02,M5.3-ILL-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.3-LEI-01,leirat-transzkript,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",szöveges-ekvivalens,produce,M5.3-NAR-01,M5.3-NAR-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M5.3-NAR-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M5.3-NAR-01,narráció,"Modulok/M5/Online leckék/M5.3 – Hogyan tanulunk tényleg – Gyakorlás, visszahívás, spacing.md",digitális-generálandó,produce,M5.3-NAR-01,M5.3-NAR-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.4-ILL-01,illusztráció,Modulok/M5/Online leckék/M5.4 – Cél–kvuca–módszer mini-táblázat – saját adatbázisod madrichként.md,digitális-generálandó,produce,M5.4-ILL-01,M5.4-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.4-MUNK-01,print-munkalap,Modulok/M5/Online leckék/M5.4 – Cél–kvuca–módszer mini-táblázat – saját adatbázisod madrichként.md,print-fizikai,produce,M5.4-MUNK-01,M5.4-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.A-EGY-01,egyéb,"Modulok/M5/M5 – Ez most játék vagy tanulás – Nonformális nevelés, módszerválasztás & tanulástan.md",print-fizikai,produce,M5-HUB-EGY-01,M5-HUB-EGY-01,CHANGED,azonosító a v2 egység-névtérre változott (M5.A-EGY-01 → M5-HUB-EGY-01)
M5.A-KART-01,print-kártya,"Modulok/M5/Peulák/M5.A – Suli, Somer vagy random – Hol tanulunk és hogyan.md",print-fizikai,produce,M5.A-KART-01,M5.A-KART-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.A-MUNK-01,print-munkalap,"Modulok/M5/Peulák/M5.A – Suli, Somer vagy random – Hol tanulunk és hogyan.md",print-fizikai,produce,M5.A-MUNK-01,M5.A-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.A-MUNK-02,print-munkalap,"Modulok/M5/Peulák/M5.A – Suli, Somer vagy random – Hol tanulunk és hogyan.md",print-fizikai,produce,M5.A-MUNK-02,M5.A-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.A-POSZ-01,print-poszter,"Modulok/M5/Peulák/M5.A – Suli, Somer vagy random – Hol tanulunk és hogyan.md",print-fizikai,dedup-tag,M5.A-POSZ-01,M5.A-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.B-KART-01,print-kártya,Modulok/M5/Peulák/M5.B – Tervezek egy nonformális peula-részletet – hogy tényleg tanuljunk is.md,print-fizikai,produce,M5.B-KART-01,M5.B-KART-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.B-KART-02,print-kártya,Modulok/M5/Peulák/M5.B – Tervezek egy nonformális peula-részletet – hogy tényleg tanuljunk is.md,print-fizikai,produce,M5.B-KART-02,M5.B-KART-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.B-MUNK-01,print-munkalap,Modulok/M5/Peulák/M5.B – Tervezek egy nonformális peula-részletet – hogy tényleg tanuljunk is.md,print-fizikai,produce,M5.B-MUNK-01,M5.B-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.B-MUNK-02,print-munkalap,Modulok/M5/Peulák/M5.B – Tervezek egy nonformális peula-részletet – hogy tényleg tanuljunk is.md,print-fizikai,produce,M5.B-MUNK-02,M5.B-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.B-MUNK-03,print-munkalap,Modulok/M5/Peulák/M5.B – Tervezek egy nonformális peula-részletet – hogy tényleg tanuljunk is.md,print-fizikai,produce,M5.B-MUNK-03,M5.B-MUNK-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.F-MUNK-01,print-munkalap,"Modulok/M5/Peulák/M5.F – Felzárkóztató peula – Suli, Somer & tanulástan (Study Lab).md",print-fizikai,produce,M5.F-MUNK-01,M5.F-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.F-POSZ-01,print-poszter,"Modulok/M5/Peulák/M5.F – Felzárkóztató peula – Suli, Somer & tanulástan (Study Lab).md",print-fizikai,produce,M5.F-POSZ-01,M5.F-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M5.F-POSZ-02,print-poszter,"Modulok/M5/Peulák/M5.F – Felzárkóztató peula – Suli, Somer & tanulástan (Study Lab).md",print-fizikai,produce,M5.F-POSZ-02,M5.F-POSZ-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6-MUNK-01,print-munkalap,"Modulok/M6/M6 – Toolbox – játék, történet, kézműves & inkluzivitás.md",print-fizikai,dedup-tag,M6-HUB-MUNK-01,,REUSE,explicit újrahasznosítás: M6-HUB-MUNK-01 → M6.B-MUNK-01
M6.1-ALT-01,alt-szöveg,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-DIA-01,M6.1-DIA-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M6.1-DIA-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M6.1-ALT-02,alt-szöveg,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-IKO-01,M6.1-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M6.1-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M6.1-ALT-03,alt-szöveg,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-ILL-01,M6.1-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M6.1-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M6.1-ALT-04,alt-szöveg,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-ILL-02,M6.1-ILL-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M6.1-ILL-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M6.1-ALT-05,alt-szöveg,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-ILL-03,M6.1-ILL-03::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M6.1-ILL-03 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M6.1-DIA-01,animált-diagram,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-DIA-01,M6.1-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-01,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-EGY-01,M6.1-EGY-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-02,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-02,M6.1-EGY-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-03,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-03,M6.1-EGY-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-04,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-04,M6.1-EGY-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-05,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-05,M6.1-EGY-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-06,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-06,M6.1-EGY-06,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-07,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-07,M6.1-EGY-07,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-08,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-08,M6.1-EGY-08,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-09,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-09,M6.1-EGY-09,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-10,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-10,M6.1-EGY-10,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-EGY-11,egyéb,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-EGY-11,M6.1-EGY-11,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-FEL-01,felirat,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-VID-01,M6.1-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M6.1-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M6.1-FEL-02,felirat,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-NAR-07,M6.1-NAR-07::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M6.1-NAR-07 `captions` derivatívája, a szövegét a forrásblokk adja"
M6.1-IKO-01,ikon-készlet,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-IKO-01,M6.1-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-ILL-01,illusztráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-ILL-01,M6.1-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-ILL-02,illusztráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-ILL-02,M6.1-ILL-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-ILL-03,illusztráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-ILL-03,M6.1-ILL-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-LEI-01,leirat-transzkript,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-VID-01,M6.1-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M6.1-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M6.1-LEI-02,leirat-transzkript,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-NAR-07,M6.1-NAR-07::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M6.1-NAR-07 `transcript` derivatívája, a szövegét a forrásblokk adja"
M6.1-LEI-03,leirat-transzkript,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-NAR-02,M6.1-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M6.1-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M6.1-LEI-04,leirat-transzkript,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-NAR-03,M6.1-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M6.1-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M6.1-LEI-05,leirat-transzkript,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-NAR-04,M6.1-NAR-04::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M6.1-NAR-04 `transcript` derivatívája, a szövegét a forrásblokk adja"
M6.1-LEI-06,leirat-transzkript,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-NAR-05,M6.1-NAR-05::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M6.1-NAR-05 `transcript` derivatívája, a szövegét a forrásblokk adja"
M6.1-LEI-07,leirat-transzkript,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,szöveges-ekvivalens,produce,M6.1-NAR-06,M6.1-NAR-06::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M6.1-NAR-06 `transcript` derivatívája, a szövegét a forrásblokk adja"
M6.1-NAR-01,narráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-VID-01,M6.1-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M6.1-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M6.1-NAR-02,narráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-NAR-02,M6.1-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-NAR-03,narráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-NAR-03,M6.1-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-NAR-04,narráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-NAR-04,M6.1-NAR-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-NAR-05,narráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-NAR-05,M6.1-NAR-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-NAR-06,narráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-NAR-06,M6.1-NAR-06,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-NAR-07,narráció,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-NAR-07,M6.1-NAR-07,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.1-VID-01,beszélőfej-videó,Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md,digitális-generálandó,produce,M6.1-VID-01,M6.1-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M6.2-ALT-01,alt-szöveg,"Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md",szöveges-ekvivalens,produce,M6.2-IKO-01,M6.2-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M6.2-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M6.2-ALT-02,alt-szöveg,"Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md",szöveges-ekvivalens,produce,M6.2-DIA-01,M6.2-DIA-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M6.2-DIA-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
