ID,Modul,Egység,Fájltípus,Forrásfájl,Sor,Típus,Altípus,Produkciós mód,Státusz,Készültségi akadály,Cím,Mit kell gyártani,Miért (cél),Forrásblokk,Felmondandó / generálandó szöveg (élő forrásból),Forrás-hash,Alt-forrásblokk,Alt-szöveg (élő forrásból),A11y,Eredet,Eredet-megjegyzés,Tech-spec,Derivatívák,Deliverable-ek,Újrahasznosítás célja,Külső forrás,Blokkolók,Produkciós szabályok,Emberi döntés,Megjegyzés,Spec-hash,Régi ID-k
M7.B-MUNK-01,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,294,worksheet,,legyártandó,produkciós szabályra vár,,Zmán Kvucá-mini-checklist (kiscsoportos munkalap),"5 soros nyomtatható kiscsoportos checklist-munkalap, soronként két oszloppal: ""Mi az, ami már megvan a tervben?"" / ""Mi az, ami hiányzik, vagy nem elég konkrét?"". Az 5 sor a forrás 174–185. sorai szerint: (1) Idő & helyszín (hossz, pontos hely, átjárás), (2) Létszám & madrich–chanich arány (kevesebb/több jön-e), (3) Anyagok, technika & B-terv (eső/eszközhiány/zaj), (4) Hozzáférhetőség & inkluzivitás (kerekesszékes/zajérzékeny/nyelvi akadály – eleve neki is az övé), (5) Gyermekvédelem & határok (piros zászló, mit nem csinálsz, kihez fordulsz) – a forrásban szereplő segítő kérdésekkel.","A kiscsoport ezzel futtatja végig a kiválasztott Peula v1-et az 5 Zmán Kvucá-területen; ez a Blokk 2 fő munkaeszköze, ami strukturálja a finomhangolást.",,,,,,note: —,emberi,emberi-felvétel,"note: A4, fekete-fehér, kiscsoportonként 1 példány (3–4 fős csoportok), kézzel kitölthető, magyar nyelv",print-pdf,"M7.B-MUNK-01, M7.B-MUNK-01::PRINTPDF",,,R5,R5,,Tartalmilag az M7.3 lecke 5 területéből vezetve. Kiscsoportonként 1 példány. Csúszás esetén csak 3 terület végignézése is opció (4.2 facilitátori tipp / 347. sor).,833b71051aae76b20f9c826da563c76a65651086f90ace92f97a0b269978362a,asset: M7.B-MUNK-01
M7.B-MUNK-02,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,328,worksheet,,legyártandó,produkciós szabályra vár,,"""Előtte–utána""-lap (gallery walk artefaktum-sablon)","Egyszerű A5/A4 kétsoros sablon kiscsoportonként: ""ELŐTTE (1 sor): mi volt a peulában a checklist előtt?"" (pl. ""45' kültéri fogós, B-terv nélkül."") és ""UTÁNA (1 sor): mi lett belőle a Zmán Kvucá-checklist hatására?"" (pl. ""30' + B-terv: ha esik, ülős papíros verzió a nagyteremben."") – nagy üres írófelülettel, hogy a gallery walkon (4.3) távolról is olvasható legyen (260. sor: ""bárki el tudja olvasni anélkül, hogy magyaráznátok"").","Ez a gallery walk fő látható artefaktuma; minden csoport kiteszi az átírt vázlat mellé, hogy a checklist hatása több valós lapon váljon láthatóvá (nem csak 2 csoport szóbeli története).",,,,,,"note: A lapot a teljes kvuca távolról olvassa a gallery walkon, ezért nagy, kontrasztos kézírásra méretezett kitöltőfelület kell (filctoll). A forrás (273–277. sor) nem-írásos alternatívát is ad nyelvi akadály / írásfáradtság esetére: élőszavas ""2 mondat az állomásnál"", vagy ""tárgyas előtte–utána"" (két tárgy/rajz egymás mellett) – a sablon csak az írott úthoz kell, az inkluzív alternatíva szöveg nélkül is működik.",emberi,emberi-felvétel,"note: A5 vagy A4, üres kétsoros sablon, kiscsoportonként 1 példány, magyar nyelv. Nagy, vastag vonalvezetésre méretezett írófelület (filctollal, távolról olvashatóan kitölthető).",print-pdf,"M7.B-MUNK-02, M7.B-MUNK-02::PRINTPDF",,,R5,R5,,"Nem-írásos alternatíva is létezik (élőszó / tárgyas változat, 273–277. sor) – a sablon csak az írott úthoz kell.",1952121fff0bda37c09fb9cdac6e40bbee3abb4280ae7560ccb156b48562cc27,asset: M7.B-MUNK-02
M7.B-MUNK-03,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,362,worksheet,,legyártandó,produkciós szabályra vár,,Minta-Peula v1 (B-terv tartalék vázlat),"Egy előre megírt, nyomtatható minta-Peula v1 vázlat (SMART cél + a peula váza), amely szándékosan tartalmaz Zmán Kvucá-hiányosságokat (pl. túl hosszú/kültéri, B-terv nélkül), hogy a résztvevő végig tudja rajta vinni az 5 területes checklistet, ha nincs saját leadott vázlata.","Inkluzív B-terv: senki ne maradjon ki a klinikából, ha nem hozott/nem adott le saját Peula v1-et (előfordul, hogy az M7.4 Assignment még nincs kész).",,,,,,note: —,emberi,emberi-felvétel,"note: A4, 1–2 oldal, nyomtatva, néhány tartalékpéldány, magyar nyelv",print-pdf,"M7.B-MUNK-03, M7.B-MUNK-03::PRINTPDF",,,R5,R5,,A klinika M7.4 Assignment-re épül; ez a tartalék az M7.F felzárkóztatóhoz is kapcsolódik (152. sor).,7dda7310efd825eba96c2f69e7359c1b1b6cd1e437d7d1a5c582152d1714d598,asset: M7.B-MUNK-03
M7.B-MUNK-04,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,110,worksheet,,legyártandó,produkciós szabályra vár,,Exit ticket – mini visszajelző cetli,"Kis papírcetli/sablon a névtelen exit tickethez egy kérdéssel (forrás 312. sor): ""Mi az az egy dolog a Zmán Kvucáról, ami ma a leginkább átment / kattant nálad — és mi az, ami még kérdéses maradt?"". Két rövid íróhely (átment / kérdéses), név nélkül.",Rövid névtelen visszajelzés a képzőnek a peula zárásában; lezárja a tanulási ívet.,,,,,,note: —,emberi,emberi-felvétel,"note: Kis papírcetli (A6 vagy lap-sarok), fejenként 1, magyar nyelv. Lehet egyszerű cetli is, sablon opcionális.",print-pdf,"M7.B-MUNK-04, M7.B-MUNK-04::PRINTPDF",,,R5,R5,,Post-it is használható helyette (lásd 42. sor / 2.1).,ed9fcf8d7dade0b06efaba19811d1c073ce392d0be171a0e2869a0a90585fb4b,asset: M7.B-MUNK-04
M7.B-MUNK-05,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,144,worksheet,,legyártandó,produkciós szabályra vár,,Kipróbálási kötelezettségvállalás – if–then mini sablon (3 sor),"Személyes, be nem szedett 3 soros if–then sablon: (1) MIKOR / MELYIK Zmán Kvucán vinnéd be? (kb. dátum/alkalom), (2) 1 várható akadály (pl. 'kevés lesz az idő', 'nem lesz B-termem'), (3) HA ez az akadály jön, AKKOR mit teszel (1 konkrét megkerülés). A résztvevő magának tölti ki.","A peula földet érésének rögzítése: konkrét kipróbálási szándék; ugyanez a mező kerül a véglegesített Peula v2 mellé a mastery-leadáskor (""M7 – KAPU"").",,,,,,note: —,emberi,emberi-felvétel,"note: Kis lap vagy a peula-vázlat margója, 3 soros sablon, fejenként 1, magyar nyelv",print-pdf,"M7.B-MUNK-05, M7.B-MUNK-05::PRINTPDF",,,R5,R5,,"NEM értékelt, nem rubrika-pont; a résztvevőé marad (304. sor). Tükrözi az ""M7 – KAPU"" leadási mezőt (309. sor).",febc1c5ad6483d40b2b32e2196ec0969594cd3ea6b9821737797cd548349ae75,asset: M7.B-MUNK-05
M7.B-MUNK-06,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,596,worksheet,,legyártandó,produkciós szabályra vár,,Képzői checklist (1 A4 – gyors átfutásra),"Egyoldalas (A4) nyomtatható képzői felkészülési checklist 5 blokkal (forrás 321–354): 1) Meta tiszta? (3 fő cél + kapcsolódás M7.3/M7.4-hez + hét 2 helye az ívben), 2) Eszközök előkészítve? (v1 vázlat, mini-checklist, tábla, papír/toll, AI-eszköz), 3) Safety keret a fejemben? (chanich-sztori-mondat, gyermekvédelem→mentor, kit szólítok), 4) Időkeret (csúszás esetén rövidítések), 5) Híd (záró üzenet a v2-höz). Pipálható lista formátum.",A képző gyors önellenőrzése a peula előtt/alatt; minden kritikus elem egy lapon.,,,,,,note: —,emberi,emberi-felvétel,"note: A4, 1 oldal, pipálható checklist, magyar nyelv, csak a képzőnek",print-pdf,"M7.B-MUNK-06, M7.B-MUNK-06::PRINTPDF",,,R5,R5,,A forrásban (319–354) már lényegében kész szövegként szerepel; tördelt/nyomtatható lapként kell legyártani.,a47dc7e17f6e01a2da5f8b3a612c81c4c858fb368457615a61966906beedddbe,asset: M7.B-MUNK-06
M7.B-POSZ-01,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,37,poster,,legyártandó,produkciós szabályra vár,,"Flipchart-poszter: ""Zmán Kvucá = …"" definíció + ""AI-határok""","Kétoldalas (vagy kétmezős) nagy flipchart/poszter-sablon: egyik oldalon ""Zmán Kvucá = …"" rövid definíció (a 109. sor szerint: konkrét idősáv + kvuca + tér + felelősség, nem aznap kitalált random program), másik oldalon ""AI-határok"" 2–3 bulletben (a 111. sor szerint: nincs konkrét chanich-név/sztori; gyermekvédelmi ügyben mentorhoz, nem AI-hoz; az AI csak ötletel, a felelősség a madriché – 228. sor).","Egész peula alatt látható referencia-felület, amire a Blokk 1 kvíz (4.1) és a Blokk 2 AI-tipp (4.2) visszautal; tudatosítja a Zmán Kvucá definíciót és az AI-határokat.",,,,,,"note: Olvasható nagy betűméret a teremfalon; alt-szöveg / leírás szükséges, ha digitális verzió is készül.",emberi,emberi-felvétel,"note: Flipchart / nagy csomagolópapír, kézzel írt vagy nyomtatott-felnagyított, magyar nyelv. Kifüggeszthető a teremben.",print-pdf,"M7.B-POSZ-01, M7.B-POSZ-01::PRINTPDF",,,R5,R5,,Részben átfed a M7.B-POSZ-02 5-területes fallal; itt a definíció+AI-határok a tartalom. A 333. képzői checklist-sor szerint a tábla/flipchart az 5 területtel ÉS az AI-határokkal együtt is felépíthető.,27258be25f401c3292ab41c0f697ab0d52e8b66214db24065bf2a55ee0698fd7,asset: M7.B-POSZ-01
M7.B-POSZ-02,M7,M7.B,peula,02 Tervezet/Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,214,poster,,legyártandó,produkciós szabályra vár,,Falra kifüggesztett poszter: a Zmán Kvucá-checklist 5 területe nagyban,"Nagyméretű, falra kifüggeszthető poszter, amely az 5 Zmán Kvucá-területet jeleníti meg jól láthatóan: 1) Idő & helyszín, 2) Létszám & madrich–chanich arány, 3) Anyagok, technika & B-terv, 4) Hozzáférhetőség & inkluzivitás, 5) Gyermekvédelem & határok. Cím + 5 jól elkülönülő blokk, opcionálisan ikonokkal.","Vizuális horgony az egész peulához; a gallery walk tanulság-körében (4.3) is erre utalnak vissza (""idő, tér, B-terv, arány, inkluzivitás, safety – melyik Zmán Kvucá-szempont hozta a változást?"").",,,,,,"note: Olvasható nagy betűméret; alt-szöveg szükséges, ha digitális/letölthető verzió is készül.",emberi,emberi-felvétel,"note: A1/A2 poszter vagy flipchart-felület, magyar nyelv, nagy betűméret",print-pdf,"M7.B-POSZ-02, M7.B-POSZ-02::PRINTPDF",,,R5,R5,,A gallery walk (Blokk 3) tanulság-kérdése a 263. sorban erre az 5 szempontra hivatkozik (idő/tér/B-terv/arány/inkluzivitás/safety).,1743fbdde432b488b74f7ae693f1759bc25c23d8d0fe232033e3ea4a60f9a6b5,asset: M7.B-POSZ-02
M7.F-MUNK-01,M7,M7.F,peula,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,165,worksheet,,legyártandó,produkciós szabályra vár,,Jegyzetlap – '1 gondolat / 1 kérdés leckénként' (L1–L4) + opcionális pótlási terv,"Nyomtatható egyéni munkalap/jegyzetlap, leckénként 2–2 sorra felosztva: L1, L2, L3, L4 – mindegyikhez '1 gondolat / 1 kérdés'. Minden leckéhez hely 1 mondatnyi 'legfontosabb gondolat' és 1 'benne maradt kérdés' beírásához; üres válasz helyett megadható: 'még nem kezdtem el' / 'ezt pótolnom kell' (182). Az alján (opcionális) 1 soros hely a privát pótlási tervnek (Blokk 4 exit, 276-278: pl. 'M7.1-et befejezem, és újranézem a Zmán Kvucá-checklistet (M7.3).').","Strukturált önreflexió: leckénként kirajzolódjon, mit ért és hol bizonytalan a résztvevő; egyúttal (opcionálisan begyűjthető) anonim kérdésgyűjtés alapja a fogalom-térképhez (181, 219).",,,,,,"note: Nyomtatott betűméret legyen elég nagy a kézi kitöltéshez; digitális/kitölthető verzió biztosítása ajánlott azoknak, akik eszközön jegyzetelnek (a peula amúgy is saját eszközön zajlik).",emberi,emberi-felvétel,"note: A4 vagy fél A4, fekvő/álló; 4 blokk (L1–L4) × 2 sor + opcionális pótlási-terv sor a lap alján; magyar nyelvű; minden résztvevőnek 1 példány.","print-pdf, editable","M7.F-MUNK-01, M7.F-MUNK-01::PRINTPDF, M7.F-MUNK-01::EDITABLE",,,R5,R5,,A Blokk 2 lépés 3 (1 gondolat/1 kérdés) és a Blokk 4 opcionális pótlási-terv exit is ugyanezt a lapot használja.,8af0c961b5b58b46fc2db3475af96ea43719bbbaa2eef66878cf755493fff627,asset: M7.F-MUNK-01
M7.F-MUNK-02,M7,M7.F,peula,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,348,worksheet,,legyártandó,produkciós szabályra vár,,Képzői checklist (1 A4) – peula előtt/közben/után,"Egyoldalas, A4-es nyomtatható képzői checklist a felzárkóztató peula levezényléséhez, hat számozott blokkban átfutható ellenőrzőpont-listával: (1) Meta tiszta? (felzárkóztató, nem bünti; cél: M7.1–M7.4 állapotfelmérés + haladás + 4 fogalom összekapcsolása); (2) Eszközök rendben? (wifi/Moodle/H5P, eszköz+füles, 1-2 tartalék, matricák/post-it, tábla, filcek, jegyzetlapok, fogalom-térkép-flipchart); (3) Tér működik? (csendes online munka, nagykör, nyugis sarok); (4) Safety keret a fejemben? (nem szégyenlista; frusztráció-reagálás; kihez fordul gyermekvédelmi/AI-téma esetén); (5) Időkeret reális? (20' csendes pótolás szent idő; csúszáskor Q&A/fogalom-térkép rövidítése, de záró üzenet marad); (6) Híd kimondása? (M7.A/M7.B + Peula v2 + checklist modulkapu).","Gyors, nyomtatható segédlet a képzőnek a peula konzisztens, safety-tudatos levezetéséhez.",,,,,,"note: Belső képzői segédanyag; tiszta tipográfia, elegendő betűméret; alt-szöveg nem releváns (nem közönség felé megy).",emberi,emberi-felvétel,"note: 1 db A4 oldal, álló; 6 számozott szakasz pipálható alpontokkal; magyar nyelvű; egyoldalas.",print-pdf,"M7.F-MUNK-02, M7.F-MUNK-02::PRINTPDF",,,R5,R5,,,4630540ac52d135f2e51c02c4ec7551b729f34f60423e1dc8ef0a50feb51243c,asset: M7.F-MUNK-02
M7.F-POSZ-01,M7,M7.F,peula,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,105,poster,,legyártandó,produkciós szabályra vár,,Állapotfelmérő tábla – M7 leckesorok + 'Kész' sor,"Flipchart/tábla-sablon (előre felírt vagy nyomtatott poszter) öt vízszintes sávval/sorral, amelyhez matricát/post-it-et lehet ragasztani: L1 – SMART cél someres módra (vágy vs cél); L2 – Peula 11 pontja & AI mint eszköz; L3 – Zmán Kvucá-checklist (idő, tér, felelősség, safety); L4 – Peula v2 & AI – modulproduktum-váz (SMART + 11 pont + Zmán Kvucá); valamint egy kiemelt extra sor: 'Kész az M7 (mind a 4 lecke megvan)'. A check-in vizuális hőmérőként működik: a résztvevők a saját aktuális állapotuknál lévő sorhoz ragasztják a matricájukat.","Vizuális, szégyenmentes állapotfelmérés: mindenki lássa, hol tart az M7.1–M7.4-ben, és honnan indul a Study Lab-ben.",,,,,,"note: Felragasztott matrica helyett verbális opció biztosított (143-145: 'magadnak gondold végig, hol tartasz'); a sorok szövegét a képző hangosan is felolvassa (127-132), így vakok/gyengénlátók is követhetik.",emberi,emberi-felvétel,"note: Flipchart-lap vagy A1/A0 poszter, álló vagy fekvő; nagy, jól olvasható kézírás/nyomtatott betű; 5 elkülönített, matricázható sor; magyar nyelvű.",print-pdf,"M7.F-POSZ-01, M7.F-POSZ-01::PRINTPDF",,,R5,R5,,"Tartalmilag ugyanaz a leckelista, mint a 127-132 sorok check-in instrukciójában; a Blokk 1 erre a táblára épül. Matricák (55) és filcek (66) hozzá tartozó fogyóeszközök, nem külön legyártandó asset.",e405f515dec120364089494c740ed2b638071a1b56f5c1d16039f39dae82d6ed,asset: M7.F-POSZ-01
M7.F-POSZ-02,M7,M7.F,peula,02 Tervezet/Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,228,poster,,legyártandó,produkciós szabályra vár,,"Fogalom-térkép sablon – 4 buborék (SMART, 11 pont, Zmán Kvucá, Peula v2 & AI)","Flipchart/tábla-sablon a közös fogalom-térképhez: középen 4 nagy, előrenyomtatott/előrerajzolt kör/buborék felirattal – SMART cél; Peula 11 pontja; Zmán Kvucá-checklist; Peula v2 & AI. A buborékokon belül üres hely a résztvevők kulcsszavainak (pl. SMART: 'konkrét kvuca, viselkedés, idő'; 11 pont: 'bevezetés–élmény–feldolgozás–zárás, Kvuca-profil, safety'; Zmán Kvucá: 'időkeret, tér, arány, B-terv, gyermekvédelem'; Peula v2 & AI: 'félkész terv, AI csak ötletet ad, modulproduktum' – ld. 225-229). A buborékok közé a képző élőben húz be összekötő nyilakat. Minimum-verzió (251): 4 buborék + 2 nyíl (SMART→11 pont, 11 pont→Zmán Kvucá).","A négy nagy M7-fogalom összefüggéseinek közös, vizuális tisztázása; lássák, hogy ezek nem külön szigetek (251).",,,,,,"note: A térképre felírt kulcsszavakat és összefüggéseket a képző hangosan is összegzi (236-242 mini-keret), így nem csak vizuálisan érhető el.",emberi,emberi-felvétel,"note: Flipchart-lap vagy A1 poszter; 4 előre elhelyezett, feliratozott buborék + üres rajzolható tér a kulcsszavaknak és nyilaknak; filccel (66) kiegészíthető; magyar nyelvű.",print-pdf,"M7.F-POSZ-02, M7.F-POSZ-02::PRINTPDF",,,R5,R5,,A 2.1 eszközlistában külön tételként szerepel a check-in táblától; filcekkel (66) együtt használandó. A buborékok közötti nyilak élő rajzolása nem külön asset.,15ebe55ac79d93f26cb56b2fd82298af8bbd2a3378837a0f34e9c26c5d03da65,asset: M7.F-POSZ-02
Z-HUB-POSZ-02,Z,Z-HUB,hub,02 Tervezet/Modulok/Z/Z – Zárás & híd a terepre.md,3,poster,,újrahasznosítás,specifikáció kész,,Lezáró rituálé – közös „felhő” plakát-sablon (opcionális),"Nagyméretű plakát/flipchart-sablon központi „felhő” (vagy kör-közép) motívummal, ahová a résztvevők egyenként felírják / cetlin felragasztják az 1 szót, amit magukkal visznek. Cím + a felhő körül üres felület a feliratoknak/post-itoknak. A forrás alternatívaként a „kör közepe” megoldást is megengedi (nem feltétlenül kell nyomtatott grafika), ezért a sablon opcionális.","Vizuális keret a záró rituáléhoz, amely a közös élmény közösségi lezárását teszi láthatóvá (lezárás, elismerés, szimbolikus búcsú).",,,,,,"note: Print anyag; nagy, jól látható központi motívum és cím",AI-generált,AI-generált,"note: A1/A2 flipchart-méret, központi felhő-grafika + üres írófelület, fekete-fehér nyomtatható, magyar cím",,,Z.A-POSZ-01,,,,,"Újrahasznosítás indoklása (v1 dedup): a Z hub „Lezáró rituálé” blokkja és a Z.A peula ugyanazt az egy közös „felhő” felületet írja le (hub: „egy közös »felhőbe« rakják”; Z.A eszközlista: „1 nagyobb papír / flipchart lap vagy falfelület a »Mit viszek magammal?« felhőnek”) — egy fizikai média. Élő peula záró elem; a forrás szerint plakát VAGY a kör közepe is megvalósítható (hub 108. sor; peula-fájl 4.4.2, 256. sor: „plakát, fal, kör közepe”), így a nyomtatott felhő-sablon opcionális.",a0014c545da515df60f70866768f74496f6ada30a8a84f359eda6bbc0a861abe,asset: Z.A-POSZ-02
Z.1-DIA-01,Z,Z.1,online-lecke,02 Tervezet/Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,140,diagram,,legyártandó,produkciós szabályra vár,,Vízszintes féléves idővonal M0→M7,"Vízszintes idővonal-ábra nyolc állomással balról jobbra (M0→M7), minden állomásnál a modul kódja és egy max. 1 soros (mobilon is olvasható) kulcsmondat. Az ív az önismeret/visszajelzéstől a kvucán, gyermekvédelmen, módszereken át a saját peuláig vezet. A modul-kódok és kulcsmondatok NEM égethetők a képbe – ugyanezt a tartalmat a dián a felsorolás (109-124. sor) szövegként hordozza.","Időbeli és logikai keret: láttassa, hogy a modulok ívet alkotnak, nem random egységek.",,,,Z.1-DIA-01-ALT#1,"Vízszintes idővonal M0-tól M7-ig: nyolc állomás balról jobbra, mindegyiknél a modul kódja és egy rövid kulcsmondat – az önismerettől és visszajelzéstől a kvucán, gyermekvédelmen és módszereken át a saját peuláig.",visual: informative; note: Alt-szöveg kötelező (lásd Z.1-DIA-01::ALTTEXT); szöveg ne legyen képbe égetve.,AI-generált,AI-generált,"note: Reszponzív, mobil-first H5P diára illeszkedő idővonal-grafika; vízszintes elrendezés, 8 csomópont; magyar feliratozású tartalom szövegrétegként, nem rasterben.",alt-text,"Z.1-DIA-01, Z.1-DIA-01::ALTTEXT",,,R5,"R1, R5",,"Ezen a dián nincs kérdés (tiszta Input, 135. sor). Kapcsolódik: Z.1-DIA-01::ALTTEXT, valamint az opcionális narráció Z.1-NAR-01 és annak felirat/leirat ekvivalense Z.1-NAR-01::CAPTIONS.",f8a08187a261fd743139685973852778044e1008d9dcaa36f5ed976deef118f5,asset: Z.1-DIA-01 | alt-text: Z.1-ALT-02
